"Status","Year","Ethnicity","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Asian","East Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Surrey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Enfield","EO","60","50","31070","31060"
"In post","2021","Asian","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Glasgow City","AA/AO","80","70","20910","21010"
"In post","2021","Asian","Glasgow City","EO","60","60","26440","26160"
"In post","2021","Asian","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Glasgow City","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Glasgow City","SEO/HEO","50","50","[c]","[c]"
"In post","2021","Asian","Glasgow City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North East","EO","70","70","27570","27570"
"In post","2021","Asian","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","AA/AO","40","30","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","EO","40","30","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","AA/AO","50","40","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South West","AA/AO","150","130","20490","20140"
"In post","2021","Asian","Greater Manchester South West","EO","130","130","25550","25560"
"In post","2021","Asian","Greater Manchester South West","G6/G7","30","30","[c]","[c]"
"In post","2021","Asian","Greater Manchester South West","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Greater Manchester South West","SEO/HEO","140","130","33560","31810"
"In post","2021","Asian","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hackney and Newham","AA/AO","220","180","24350","25110"
"In post","2021","Asian","Hackney and Newham","EO","300","270","30830","31060"
"In post","2021","Asian","Hackney and Newham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hackney and Newham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hackney and Newham","SEO/HEO","140","130","38610","36650"
"In post","2021","Asian","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Haringey and Islington","AA/AO","70","60","26040","23500"
"In post","2021","Asian","Haringey and Islington","EO","70","60","30760","31060"
"In post","2021","Asian","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Haringey and Islington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Harrow and Hillingdon","AA/AO","260","230","25020","25630"
"In post","2021","Asian","Harrow and Hillingdon","EO","790","720","29230","29080"
"In post","2021","Asian","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Harrow and Hillingdon","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Harrow and Hillingdon","SEO/HEO","170","160","37080","35970"
"In post","2021","Asian","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hertfordshire","AA/AO","80","80","24800","25070"
"In post","2021","Asian","Hertfordshire","EO","130","120","30000","29290"
"In post","2021","Asian","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hertfordshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hertfordshire","SEO/HEO","100","90","38650","37640"
"In post","2021","Asian","Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hounslow and Richmond upon Thames","AA/AO","240","220","24910","24590"
"In post","2021","Asian","Hounslow and Richmond upon Thames","EO","270","250","29680","29080"
"In post","2021","Asian","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hounslow and Richmond upon Thames","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Hounslow and Richmond upon Thames","SEO/HEO","130","120","37000","35200"
"In post","2021","Asian","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","50","50","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","EO","40","40","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lambeth","AA/AO","40","40","[c]","[c]"
"In post","2021","Asian","Lambeth","EO","130","120","31640","31060"
"In post","2021","Asian","Lambeth","G6/G7","50","50","[c]","[c]"
"In post","2021","Asian","Lambeth","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lambeth","SEO/HEO","140","140","39220","40090"
"In post","2021","Asian","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leeds","AA/AO","210","190","21010","20880"
"In post","2021","Asian","Leeds","EO","360","330","26140","25560"
"In post","2021","Asian","Leeds","G6/G7","70","70","54160","52580"
"In post","2021","Asian","Leeds","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leeds","SEO/HEO","280","270","33860","31810"
"In post","2021","Asian","Leeds","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicester","AA/AO","450","380","20550","20640"
"In post","2021","Asian","Leicester","EO","250","230","26940","27570"
"In post","2021","Asian","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicester","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicester","SEO/HEO","70","70","34560","33840"
"In post","2021","Asian","Leicester","Unknown","40","30","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","AA/AO","60","50","20620","20100"
"In post","2021","Asian","Leicestershire CC and Rutland","EO","40","40","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","EO","80","80","29830","29310"
"In post","2021","Asian","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","AA/AO","40","30","[c]","[c]"
"In post","2021","Asian","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","AA/AO","30","30","[c]","[c]"
"In post","2021","Asian","Luton","EO","70","60","26810","27570"
"In post","2021","Asian","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Luton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Asian","Manchester","AA/AO","140","130","20510","20140"
"In post","2021","Asian","Manchester","EO","220","210","26120","25590"
"In post","2021","Asian","Manchester","G6/G7","60","60","54480","52580"
"In post","2021","Asian","Manchester","SCS","[c]","[c]","[c]","[c]"
